store_id,name,displayName,postalCode,address,city,state,country,streetAddress,relevance,x,y
2421,Walmart Supercenter,Supercenter,54024,2212 Glacier Dr,Saint Croix Falls,WI,US,2212 Glacier Dr,1,-92.60566,45.399555
2422,Walmart,Store,97051,2295 Gable Rd,Saint Helens,OR,US,2295 Gable Rd,1,-122.830812,45.847025
2423,Walmart Supercenter,Supercenter,00987,Parque Escorial,Carolina,PR,PR,Parque Escorial,0.66,-65.954937,18.379931
2424,Walmart Supercenter,Supercenter,12883,1134 Wicker St,Ticonderoga,NY,US,1134 Wicker St,1,-73.433222,43.856847
2425,Neighborhood Market,Neighborhood Market,62234,1101 Belt Line Rd,Collinsville,IL,US,1101 Belt Line Rd,1,-89.98677,38.69117
2426,Walmart Supercenter,Supercenter,43228,5200 West Pointe Plaza,Columbus,OH,US,5200 West Pointe Plaza,1,-83.15055,39.98365
2427,Walmart Supercenter,Supercenter,75243,9301 Forest Ln,Dallas,TX,US,9301 Forest Ln,1,-96.738766,32.910545
2428,Walmart Supercenter,Supercenter,67114,1701 S Kansas Rd,Newton,KS,US,1701 S Kansas Rd,1,-97.338544,38.023657
2429,Walmart Supercenter,Supercenter,45504,2100 N Bechtle Ave,Springfield,OH,US,2100 N Bechtle Ave,1,-83.828474,39.953052
2431,Neighborhood Market,Neighborhood Market,72143,1330 W Beebe Capps Expy,Searcy,AR,US,1330 W Beebe Capps Expy,1,-91.7503,35.24558
2432,Walmart Supercenter,Supercenter,68512,2500 Jamie Ln,Lincoln,NE,US,2500 Jamie Ln,1,-96.684966,40.729547
2433,Neighborhood Market,Neighborhood Market,75040,101 W Buckingham Rd,Garland,TX,US,101 W Buckingham Rd,1,-96.631538,32.931726
2434,Walmart Supercenter,Supercenter,49801,1920 S Stephenson Ave,Iron Mountain,MI,US,1920 S Stephenson Ave,1,-88.045108,45.808325
2435,Walmart,Store,21222,2399 North Point Blvd,Dundalk,MD,US,2399 North Point Blvd,1,-76.498314,39.285541
2436,Walmart Supercenter,Supercenter,21784,"6400a Ridge Road, Suite 1",Sykesville,MD,US,"6400a Ridge Road, Suite 1",1,-76.933187,39.397
2437,Walmart Supercenter,Supercenter,20186,700 James Madison Hwy,Warrenton,VA,US,700 James Madison Hwy,1,-77.789933,38.69723
2438,Walmart Supercenter,Supercenter,22554,217 Garrisonville Rd,Stafford,VA,US,217 Garrisonville Rd,1,-77.417312,38.471013
2439,Walmart Supercenter,Supercenter,77523,8700 N Highway 146,Baytown,TX,US,8700 N Highway 146,1,-94.91454,29.78654
2440,Walmart Supercenter,Supercenter,28779,210 Walmart Plz,Sylva,NC,US,210 Walmart Plz,1,-83.204022,35.36125
2441,Walmart Supercenter,Supercenter,45013,1505 Main St,Hamilton,OH,US,1505 Main St,1,-84.600149,39.426595
2442,Neighborhood Market,Neighborhood Market,64119,5261 North Antioch Road,Kansas City,MO,US,5261 North Antioch Road,1,-94.54693,39.189668
2443,Walmart Supercenter,Supercenter,57108,7821 South Minnesota Avenue,Sioux Falls,SD,US,7821 South Minnesota Avenue,1,-96.728291,43.474625
2444,Walmart Supercenter,Supercenter,13421,2024 Genesee St,Oneida,NY,US,2024 Genesee St,1,-75.691792,43.078386
2445,Walmart Supercenter,Supercenter,19440,1515 Bethlehem Pike,Hatfield,PA,US,1515 Bethlehem Pike,0.753333,-75.265516,40.290338
2446,Walmart Supercenter,Supercenter,18951,195 N West End Blvd,Quakertown,PA,US,195 N West End Blvd,1,-75.36014,40.448480000000004
2447,Walmart Supercenter,Supercenter,45238,2322 Ferguson Rd,Cincinnati,OH,US,2322 Ferguson Rd,1,-84.597171,39.128303
2448,Walmart Supercenter,Supercenter,55016,9300 East Point Douglas Rd S,Cottage Grove,MN,US,9300 East Point Douglas Rd S,1,-92.918462,44.810001
2449,Walmart Supercenter,Supercenter,00725,Rafael Cordero Ave #301,Caguas,PR,PR,Rafael Cordero Ave #301,0.634762,-66.0312889,18.233633
2450,Walmart,Store,98226,4420 Meridian St,Bellingham,WA,US,4420 Meridian St,1,-122.488654,48.78916
2451,Neighborhood Market,Neighborhood Market,87110,4700 Cutler Ave Ne,Albuquerque,NM,US,4700 Cutler Ave Ne,1,-106.592406,35.104878
2452,Walmart Supercenter,Supercenter,53212,401 E Capitol Dr,Milwaukee,WI,US,401 E Capitol Dr,1,-87.906086,43.088076
2453,Walmart Supercenter,Supercenter,89406,2333 Reno Hwy,Fallon,NV,US,2333 Reno Hwy,1,-118.806779,39.476182
2455,Walmart Supercenter,Supercenter,59404,701 Smelter Ave Ne,Great Falls,MT,US,701 Smelter Ave Ne,1,-111.296556,47.526221
2457,Walmart Supercenter,Supercenter,95670,10655 Folsom Blvd,Rancho Cordova,CA,US,10655 Folsom Blvd,1,-121.291315,38.595907
2458,Walmart Supercenter,Supercenter,93906,1800 N Main,Salinas,CA,US,1800 N Main,0.948,-121.650821,36.71784
2459,Walmart Supercenter,Supercenter,34233,4381 Cattlemen Rd,Sarasota,FL,US,4381 Cattlemen Rd,1,-82.45068,27.29216
2460,Walmart Supercenter,Supercenter,19973,22899 Sussex Hwy,Seaford,DE,US,22899 Sussex Hwy,1,-75.590926,38.661099
2463,Walmart Supercenter,Supercenter,75034,355 Stonebrook Pkwy,Frisco,TX,US,355 Stonebrook Pkwy,1,-96.88797,33.13544
2464,Walmart Supercenter,Supercenter,95832,8270 Delta Shores Circle,Sacramento,CA,US,8270 Delta Shores Circle,1,-121.492446,38.459804
2465,Neighborhood Market,Neighborhood Market,30815,3697 Windsor Spring Rd,Hephzibah,GA,US,3697 Windsor Spring Rd,1,-82.07356,33.377927
2466,Convenience with Fuel,Gas Station,76017,4851 S Cooper Street,Arlington,TX,US,4851 S Cooper Street,1,-97.13414,32.66895
2468,Neighborhood Market,Neighborhood Market,94928,901 Golf Course Drive,Rohnert Park,CA,US,901 Golf Course Drive,1,-122.692601,38.361423
2469,Walmart Supercenter,Supercenter,98632,540 7th Ave,Longview,WA,US,540 7th Ave,1,-122.932479,46.120125
2471,Walmart Supercenter,Supercenter,43016,5900 Britton Pkwy,Dublin,OH,US,5900 Britton Pkwy,1,-83.138056,40.07381
2472,Walmart Supercenter,Supercenter,27103,4550 Kester Mill Rd,Winston Salem,NC,US,4550 Kester Mill Rd,1,-80.336788,36.067592
2473,Walmart,Store,96720,325 E Makaala St,Hilo,HI,US,325 E Makaala St,1,-155.061955,19.699971
2474,Walmart Supercenter,Supercenter,26726,R.r. #4 Box 82,Keyser,WV,US,R.r. #4 Box 82,0.737143,-78.98,39.44
2475,Walmart Supercenter,Supercenter,30013,1436 Dogwood Dr Se,Conyers,GA,US,1436 Dogwood Dr Se,1,-83.997184,33.652451
2476,Walmart Supercenter,Supercenter,99324,1700 Se Meadowbrook Blvd,College Place,WA,US,1700 Se Meadowbrook Blvd,1,-118.382439,46.033767
2477,Walmart Supercenter,Supercenter,97471,2125 Nw Stewart Pkwy,Roseburg,OR,US,2125 Nw Stewart Pkwy,1,-123.369426,43.23549
2479,Walmart Supercenter,Supercenter,92115,3412 College Ave,San Diego,CA,US,3412 College Ave,1,-117.053208,32.741515
2480,Walmart Supercenter,Supercenter,18431,723a Old Willow Ave,Honesdale,PA,US,723a Old Willow Ave,1,-75.226453,41.557386
2481,Walmart Supercenter,Supercenter,17866,9300 State Route 61,Coal Township,PA,US,9300 State Route 61,1,-76.505024,40.787899
2482,Walmart Supercenter,Supercenter,85201,857 N Dobson Rd,Mesa,AZ,US,857 N Dobson Rd,1,-111.865813,33.432205
2483,Walmart Supercenter,Supercenter,89178,6973 Blue Diamond Rd,Las Vegas,NV,US,6973 Blue Diamond Rd,1,-115.24434,36.02153
2484,Walmart Supercenter,Supercenter,33440,1005 W Sugarland Hwy,Clewiston,FL,US,1005 W Sugarland Hwy,1,-80.948925,26.756001
2485,Walmart Supercenter,Supercenter,83852,476999 Highway 95,Ponderay,ID,US,476999 Highway 95,1,-116.54616,48.30653
2486,Neighborhood Market,Neighborhood Market,95129,4080 Stevens Creek Blvd,San Jose,CA,US,4080 Stevens Creek Blvd,1,-121.973232,37.322027
2487,Neighborhood Market,Neighborhood Market,92882,1560 West Sixth Street,Corona,CA,US,1560 West Sixth Street,1,-117.596126,33.877327
2488,Neighborhood Market,Neighborhood Market,35601,1203 6th Ave Se,Decatur,AL,US,1203 6th Ave Se,1,-86.98044,34.58918
2490,Walmart,Store,66205,5150 Roe Blvd,Roeland Park,KS,US,5150 Roe Blvd,1,-94.641216,39.035591
2491,Walmart Supercenter,Supercenter,61834,4101 N Vermilion St Ste A,Danville,IL,US,4101 N Vermilion St Ste A,1,-87.627913,40.202056
2492,Walmart Supercenter,Supercenter,97801,2203 Sw Court Ave,Pendleton,OR,US,2203 Sw Court Ave,1,-118.76195,45.67314
2493,Walmart Supercenter,Supercenter,49546,5859 28th St Se,Grand Rapids,MI,US,5859 28th St Se,1,-85.521261,42.914299
2494,Walmart Supercenter,Supercenter,92054,2100 Vista Way,Oceanside,CA,US,2100 Vista Way,1,-117.346875,33.181015
2495,Walmart,Store,92683,13331 Beach Blvd,Westminster,CA,US,13331 Beach Blvd,1,-117.992894,33.767516
2496,Walmart Supercenter,Supercenter,28607,200 Watauga Village Dr,Boone,NC,US,200 Watauga Village Dr,1,-81.65823,36.197342
2497,Walmart Supercenter,Supercenter,08865,1300 Us Highway 22,Phillipsburg,NJ,US,1300 Us Highway 22,1,-75.16725,40.67717
2499,Neighborhood Market,Neighborhood Market,32835,8801 Conroy Windermere Rd,Orlando,FL,US,8801 Conroy Windermere Rd,1,-81.50621,28.494695
2501,Walmart,Store,00961,501 Ave West Main,Bayamon,PR,PR,501 Ave West Main,0.591429,-66.16,18.4
2502,Walmart Supercenter,Supercenter,15650,100 Colony Ln,Latrobe,PA,US,100 Colony Ln,1,-79.383231,40.283304
2503,Walmart Supercenter,Supercenter,07840,1885 State Route 57 Ste 100,Hackettstown,NJ,US,1885 State Route 57 Ste 100,1,-74.839713,40.817377
2504,Walmart Supercenter,Supercenter,12401,601 Frank Stottile Blvd,Kingston,NY,US,601 Frank Stottile Blvd,0.994286,-73.986156,41.972549
2505,Walmart Supercenter,Supercenter,77459,5501 Highway 6,Missouri City,TX,US,5501 Highway 6,1,-95.569731,29.573608
2506,Walmart Supercenter,Supercenter,44266,2600 State Route 59,Ravenna,OH,US,2600 State Route 59,0.754286,-81.300226,41.157701
2507,Walmart,Store,93455,2220 S Bradley Rd,Santa Maria,CA,US,2220 S Bradley Rd,1,-120.419916,34.919908
2508,Walmart Supercenter,Supercenter,83709,8300 W Overland Rd,Boise,ID,US,8300 W Overland Rd,1,-116.284234,43.590836
2509,Walmart Supercenter,Supercenter,53014,810 S Irish Rd,Chilton,WI,US,810 S Irish Rd,1,-88.142648,44.024156
2510,Walmart Supercenter,Supercenter,54548,8760 Northridge Way,Minocqua,WI,US,8760 Northridge Way,1,-89.721551,45.889657
2511,Walmart Supercenter,Supercenter,84003,949 W Grassland Dr,American Fork,UT,US,949 W Grassland Dr,1,-111.82505,40.38531
2512,Walmart Supercenter,Supercenter,85023,1825 W Bell Rd,Phoenix,AZ,US,1825 W Bell Rd,1,-112.098094,33.637853
2513,Walmart Supercenter,Supercenter,30533,270 Walmart Way,Dahlonega,GA,US,270 Walmart Way,1,-83.972868,34.538555
2514,Walmart Supercenter,Supercenter,21851,2132 Old Snow Hill Rd,Pocomoke City,MD,US,2132 Old Snow Hill Rd,1,-75.553996,38.074306
2515,Walmart Supercenter,Supercenter,85018,3721 E Thomas Rd,Phoenix,AZ,US,3721 E Thomas Rd,0.804286,-112.000753,33.479265
2516,Walmart Supercenter,Supercenter,98057,743 Rainier Avenue South,Renton,WA,US,743 Rainier Avenue South,1,-122.221094,47.472161
2517,Walmart Supercenter,Supercenter,92704,3600 W Mcfadden Ave,Santa Ana,CA,US,3600 W Mcfadden Ave,1,-117.91586,33.737352
2518,Walmart,Store,08691,700 Marketplace Blvd,Hamilton,NJ,US,700 Marketplace Blvd,1,-74.64934,40.19098
2519,Walmart Supercenter,Supercenter,17361,698 Shrewsbury Commons Ave,Shrewsbury,PA,US,698 Shrewsbury Commons Ave,1,-76.67089,39.76398
2520,Walmart Supercenter,Supercenter,22405,125 Washington Square Plz,Fredericksburg,VA,US,125 Washington Square Plz,1,-77.438622,38.283964
2522,Walmart Supercenter,Supercenter,49829,601 N Lincoln Rd,Escanaba,MI,US,601 N Lincoln Rd,1,-87.077901,45.752358
2523,Walmart,Store,92821,2595 E Imperial Hwy,Brea,CA,US,2595 E Imperial Hwy,1,-117.865456,33.913168
2526,Walmart Supercenter,Supercenter,91326,19821 Rinaldi St,Porter Ranch,CA,US,19821 Rinaldi St,1,-118.56626,34.27548
2527,Walmart,Store,92673,951 Avenida Pico,San Clemente,CA,US,951 Avenida Pico,1,-117.605853,33.45533
2528,Walmart Supercenter,Supercenter,17751,167 Hogan Blvd,Mill Hall,PA,US,167 Hogan Blvd,1,-77.480486,41.116647
2529,Walmart Supercenter,Supercenter,23456,2021 Lynnhaven Pkwy,Virginia Beach,VA,US,2021 Lynnhaven Pkwy,1,-76.122323,36.793845
2530,Walmart,Store,05701,90 Shopping Plz,Rutland,VT,US,90 Shopping Plz,1,-72.96275,43.61225
2531,Walmart,Store,10547,3133 E Main St,Mohegan Lake,NY,US,3133 E Main St,1,-73.8729,41.31032
2532,Walmart Supercenter,Supercenter,53511,2785 Milwaukee Rd,Beloit,WI,US,2785 Milwaukee Rd,1,-88.986188,42.526387
2533,Walmart Supercenter,Supercenter,32563,3767 Gulf Breeze Pkwy,Gulf Breeze,FL,US,3767 Gulf Breeze Pkwy,1,-87.065739,30.387341
2534,Walmart Supercenter,Supercenter,36301,3300 S Oates St,Dothan,AL,US,3300 S Oates St,1,-85.404002,31.178993
2535,Walmart Supercenter,Supercenter,17970,500 Terry Rich Blvd,Saint Clair,PA,US,500 Terry Rich Blvd,1,-76.19064,40.728075
2536,Walmart,Store,93274,1110 E Prosperity Ave,Tulare,CA,US,1110 E Prosperity Ave,1,-119.328995,36.228474
2537,Walmart Supercenter,Supercenter,96003,1515 Dana Dr,Redding,CA,US,1515 Dana Dr,1,-122.343894,40.584083
2538,Walmart,Store,97408,1040 Green Acres Rd,Eugene,OR,US,1040 Green Acres Rd,1,-123.093525,44.090778
2539,Walmart Supercenter,Supercenter,99037,15727 E Broadway Ave,Spokane Valley,WA,US,15727 E Broadway Ave,1,-117.191035,47.666292
2540,Walmart Supercenter,Supercenter,16214,63 Perkins Rd,Clarion,PA,US,63 Perkins Rd,1,-79.34618,41.24924
2541,Walmart Supercenter,Supercenter,44601,2700 W State St,Alliance,OH,US,2700 W State St,1,-81.160876,40.900606
2542,Walmart Supercenter,Supercenter,45875,1720 N Perry St,Ottawa,OH,US,1720 N Perry St,1,-84.035068,41.034627
2543,Walmart Supercenter,Supercenter,18640,390 Route 315 Hwy,Pittston,PA,US,390 Route 315 Hwy,1,-75.75538,41.31392
2544,Walmart Supercenter,Supercenter,46368,6087 Us Highway 6,Portage,IN,US,6087 Us Highway 6,1,-87.17912,41.548155
2545,Walmart Supercenter,Supercenter,54143,2900 Roosevelt Rd,Marinette,WI,US,2900 Roosevelt Rd,1,-87.656835,45.073394
2546,Walmart,Store,92865,2300 N Tustin St,Orange,CA,US,2300 N Tustin St,1,-117.83853,33.828073
2547,Walmart Supercenter,Supercenter,12701,41 Anawana Lake Rd,Monticello,NY,US,41 Anawana Lake Rd,1,-74.679762,41.666837
2548,Walmart Supercenter,Supercenter,41503,28402 Us Highway 119,South Williamson,KY,US,28402 Us Highway 119,1,-82.2884,37.66017
2549,Walmart Supercenter,Supercenter,99218,9212 N Colton St,Spokane,WA,US,9212 N Colton St,1,-117.403293,47.741501
2550,Walmart Supercenter,Supercenter,98664,221e Ne 104th Ave,Vancouver,WA,US,221e Ne 104th Ave,1,-122.56464,45.622623
2551,Walmart,Store,21771,209 E Ridgeville Blvd,Mount Airy,MD,US,209 E Ridgeville Blvd,1,-77.162448,39.366471
2552,Walmart Supercenter,Supercenter,97266,4200 Se 82nd Ave,Portland,OR,US,4200 Se 82nd Ave,1,-122.574531,45.493101
2553,Walmart,Store,95492,6650 Hembree Ln,Windsor,CA,US,6650 Hembree Ln,1,-122.789865,38.528443
2554,Walmart Supercenter,Supercenter,85392,13055 W Rancho Santa Fe Blvd,Avondale,AZ,US,13055 W Rancho Santa Fe Blvd,1,-112.338096,33.459628
2555,Walmart,Store,19720,117 Wilton Blvd,New Castle,DE,US,117 Wilton Blvd,1,-75.621507,39.653639
2556,Walmart,Store,93420,1168 W Branch St,Arroyo Grande,CA,US,1168 W Branch St,1,-120.597707,35.129014
2557,Walmart Supercenter,Supercenter,93312,8400 Rosedale Hwy,Bakersfield,CA,US,8400 Rosedale Hwy,1,-119.095495,35.385768
2558,Walmart,Store,48314,44575 Mound Rd,Sterling Heights,MI,US,44575 Mound Rd,1,-83.0553,42.622046
2559,Walmart Supercenter,Supercenter,48312,33201 Van Dyke Ave,Sterling Heights,MI,US,33201 Van Dyke Ave,1,-83.031972,42.538091
2560,Walmart Supercenter,Supercenter,21811,11416 Ocean Gtwy,Berlin,MD,US,11416 Ocean Gtwy,1,-75.162367,38.339239
2561,Walmart Supercenter,Supercenter,16506,5350 W. Ridge Rd,Erie,PA,US,5350 W. Ridge Rd,1,-80.19383,42.06568
2562,Walmart Supercenter,Supercenter,67735,2160 C0mmerce Road,Goodland,KS,US,2160 C0mmerce Road,0.595,-101.7,39.35
2563,Walmart Supercenter,Supercenter,47454,735 N Gospel St,Paoli,IN,US,735 N Gospel St,1,-86.467533,38.56525
2564,Walmart Supercenter,Supercenter,22835,1036 Us Highway 211 W,Luray,VA,US,1036 Us Highway 211 W,1,-78.493886,38.662462
2565,Walmart Supercenter,Supercenter,24572,197 Madison Heights Sq,Madison Heights,VA,US,197 Madison Heights Sq,1,-79.116102,37.461422
2566,Walmart Supercenter,Supercenter,25414,96 Patrick Henry Way,Charles Town,WV,US,96 Patrick Henry Way,1,-77.827605,39.300154
2567,Walmart Supercenter,Supercenter,49418,4542 Kenowa Ave Sw,Grandville,MI,US,4542 Kenowa Ave Sw,1,-85.780339,42.881418
2568,Walmart,Store,91402,8333 Van Nuys Blvd,Panorama City,CA,US,8333 Van Nuys Blvd,1,-118.448963,34.222359
2571,Walmart,Store,98003,1900 S 314th St,Federal Way,WA,US,1900 S 314th St,1,-122.309797,47.321768
2572,Walmart Supercenter,Supercenter,45690,990 W Emmitt Ave,Waverly,OH,US,990 W Emmitt Ave,1,-82.997714,39.110513
2574,Walmart Supercenter,Supercenter,17013,60 Noble Blvd,Carlisle,PA,US,60 Noble Blvd,0.943733,-77.194431,40.189403
2575,Walmart Supercenter,Supercenter,72034,3900 Dave Ward Dr,Conway,AR,US,3900 Dave Ward Dr,1,-92.493041,35.072442
2576,Walmart Supercenter,Supercenter,25313,100 Nitro Market Pl,Cross Lanes,WV,US,100 Nitro Market Pl,0.7525,-81.807582,38.411339
2577,Walmart Supercenter,Supercenter,21030,1 Frankel Way,Cockeysville,MD,US,1 Frankel Way,1,-76.64292,39.470783
2579,Walmart Supercenter,Supercenter,69337,510 Linden St,Chadron,NE,US,510 Linden St,1,-103.06385,42.79724
2580,Walmart Supercenter,Supercenter,28328,1415 Sunset Ave,Clinton,NC,US,1415 Sunset Ave,1,-78.352317,34.991454
2581,Walmart Supercenter,Supercenter,13031,5399 W Genesee St,Camillus,NY,US,5399 W Genesee St,1,-76.2689,43.041037
2582,Walmart,Store,08809,Route 513 And I-78,Clinton,NJ,US,Route 513 And I-78,0.328333,-74.3149,40.8793
2583,Walmart,Store,11553,1123 Jerusalem Ave,Uniondale,NY,US,1123 Jerusalem Ave,1,-73.578099,40.695791
2584,Walmart Supercenter,Supercenter,30084,4375 Lawrenceville Hwy,Tucker,GA,US,4375 Lawrenceville Hwy,1,-84.205158,33.85624
2585,Walmart,Store,06614,150 Barnum Avenue Cutoff,Stratford,CT,US,150 Barnum Avenue Cutoff,1,-73.118255,41.201299
2586,Walmart Supercenter,Supercenter,14225,2500 Walden Ave,Cheektowaga,NY,US,2500 Walden Ave,1,-78.743013,42.908748
2587,Walmart Supercenter,Supercenter,72023,304 S Rockwood Dr,Cabot,AR,US,304 S Rockwood Dr,1,-92.04612,34.973989
2588,Walmart Supercenter,Supercenter,15137,100 Walmart Dr,North Versailles,PA,US,100 Walmart Dr,1,-79.824294,40.386887
2590,Neighborhood Market,Neighborhood Market,97006,7650 Ne Shaleen Street,Hillsboro,OR,US,7650 Ne Shaleen Street,0.951429,-122.898397,45.515999
2591,Walmart Supercenter,Supercenter,33029,151 Sw 184th Ave,Pembroke Pines,FL,US,151 Sw 184th Ave,0.875,-80.390154,26.00642
2592,Walmart Supercenter,Supercenter,89032,1807 W Craig Rd,North Las Vegas,NV,US,1807 W Craig Rd,1,-115.168115,36.237274
2593,Walmart Supercenter,Supercenter,89123,2310 E Serene Ave,Las Vegas,NV,US,2310 E Serene Ave,1,-115.124541,36.022378
2594,Walmart,Store,98087,1400 164th St Sw,Lynnwood,WA,US,1400 164th St Sw,1,-122.25575,47.84968
2595,Walmart Supercenter,Supercenter,98271,8924 Quilceda Blvd,Marysville,WA,US,8924 Quilceda Blvd,0.801667,-122.1956578,48.0951509
2596,Walmart Supercenter,Supercenter,98273,2301 Freeway Dr,Mount Vernon,WA,US,2301 Freeway Dr,1,-122.345395,48.442096
2597,Walmart Supercenter,Supercenter,16319,10 Kimberly Ln,Cranberry,PA,US,10 Kimberly Ln,1,-79.718136,41.348938
2598,Walmart,Store,95834,3661 Truxel Rd,Sacramento,CA,US,3661 Truxel Rd,1,-121.505651,38.636023
2599,Walmart Supercenter,Supercenter,78249,5555 De Zavala Rd,San Antonio,TX,US,5555 De Zavala Rd,1,-98.595331,29.564444
2600,Walmart Supercenter,Supercenter,63005,100 Thf Blvd,Chesterfield,MO,US,100 Thf Blvd,1,-90.591352,38.666073
2603,Walmart,Store,15044,300 Walmart Dr,Gibsonia,PA,US,300 Walmart Dr,1,-79.946543,40.623112
2604,Walmart,Store,07860,26 Hampton House Rd,Newton,NJ,US,26 Hampton House Rd,1,-74.73893,41.07006
2605,Walmart Supercenter,Supercenter,45631,2145 Eastern Ave,Gallipolis,OH,US,2145 Eastern Ave,1,-82.171843,38.822076
2607,Walmart Supercenter,Supercenter,59860,36318 Memory Lane,Polson,MT,US,36318 Memory Lane,1,-114.119586,47.681958
2608,Walmart Supercenter,Supercenter,59301,3205 Stower St,Miles City,MT,US,3205 Stower St,1,-105.819507,46.402582
2609,Walmart Supercenter,Supercenter,90712,2770 Carson St,Lakewood,CA,US,2770 Carson St,1,-118.158543,33.830377
2610,Walmart Supercenter,Supercenter,25601,77 Norman Morgan Blvd,Logan,WV,US,77 Norman Morgan Blvd,1,-82.00255,37.84984
2611,Walmart Supercenter,Supercenter,15666,2100 Summit Ridge Plz,Mount Pleasant,PA,US,2100 Summit Ridge Plz,1,-79.545762,40.127938
2612,Walmart Supercenter,Supercenter,79936,1850 N Zaragoza Rd,El Paso,TX,US,1850 N Zaragoza Rd,1,-106.270827,31.756246
2613,Walmart Supercenter,Supercenter,44820,1875 E Mansfield St,Bucyrus,OH,US,1875 E Mansfield St,1,-82.946201,40.810541
2614,Walmart Supercenter,Supercenter,19560,5370 Allentown Pike,Temple,PA,US,5370 Allentown Pike,1,-75.923342,40.416669
2615,Walmart Supercenter,Supercenter,31602,3274 Inner Perimeter Rd,Valdosta,GA,US,3274 Inner Perimeter Rd,1,-83.288,30.881479
2616,Walmart Supercenter,Supercenter,63366,1307 Highway K,O Fallon,MO,US,1307 Highway K,1,-90.701992,38.794092
2617,Walmart Supercenter,Supercenter,89445,3010 Potato Rd,Winnemucca,NV,US,3010 Potato Rd,1,-117.746126,40.953823
2618,Walmart Supercenter,Supercenter,48390,3301 Pontiac Trail Road,Commerce,MI,US,3301 Pontiac Trail Road,1,-83.44246,42.55933
2619,Walmart Supercenter,Supercenter,48642,910 Joe Mann Blvd,Midland,MI,US,910 Joe Mann Blvd,1,-84.23891,43.662312
2620,Walmart Supercenter,Supercenter,49058,1618 W M 43 Hwy,Hastings,MI,US,1618 W M 43 Hwy,1,-85.319545,42.648531
2621,Walmart,Store,93065,255 Cochran St,Simi Valley,CA,US,255 Cochran St,1,-118.791336,34.281957
2625,Clinic Pharmacy,Pharmacy,75006,1025 W Trinity Mills,Carrollton,TX,US,1025 W Trinity Mills,1,-96.912242,32.981401
2626,Walmart Supercenter,Supercenter,32060,6868 Us Highway 129,Live Oak,FL,US,6868 Us Highway 129,1,-82.964264,30.324654
2627,Walmart Supercenter,Supercenter,33612,2701 E Fletcher Ave,Tampa,FL,US,2701 E Fletcher Ave,1,-82.428948,28.067762
2628,Walmart Supercenter,Supercenter,40503,4051 Nicholasville Rd,Lexington,KY,US,4051 Nicholasville Rd,1,-84.531651,37.97904
2629,Walmart Supercenter,Supercenter,01588,100 Valley Pkwy,Whitinsville,MA,US,100 Valley Pkwy,1,-71.699379,42.108749
2630,Walmart Supercenter,Supercenter,31545,1100 N 1st St,Jesup,GA,US,1100 N 1st St,1,-81.87836,31.61348
2631,Walmart Supercenter,Supercenter,48150,29555 Plymouth Rd,Livonia,MI,US,29555 Plymouth Rd,1,-83.33548,42.36902
2632,Neighborhood Market,Neighborhood Market,85020,115 E Dunlap Ave,Phoenix,AZ,US,115 E Dunlap Ave,1,-112.07213,33.56676
2633,Walmart,Store,08854,1303 Centennial Ave,Piscataway,NJ,US,1303 Centennial Ave,1,-74.438393,40.551662
2634,Walmart Supercenter,Supercenter,03581,561 Main St,Gorham,NH,US,561 Main St,1,-71.194556,44.426052
2636,Walmart,Store,92646,8230 Talbert Ave,Huntington Beach,CA,US,8230 Talbert Ave,1,-117.98766,33.700792
2637,Walmart Supercenter,Supercenter,10950,288 Larkin Dr,Monroe,NY,US,288 Larkin Dr,1,-74.147994,41.31705
2638,Walmart Supercenter,Supercenter,41102,12504 U.s. Route 60,Ashland,KY,US,12504 U.s. Route 60,1,-82.711657,38.388379
2639,Walmart Supercenter,Supercenter,03249,1458 Lake Shore Rd,Gilford,NH,US,1458 Lake Shore Rd,1,-71.439553,43.565464
2640,Walmart,Store,01970,450 Highland Ave,Salem,MA,US,450 Highland Ave,1,-70.935444,42.494485
2641,Walmart Supercenter,Supercenter,18106,1091 Millcreek Rd,Allentown,PA,US,1091 Millcreek Rd,1,-75.60182,40.58344
2642,Walmart Supercenter,Supercenter,55124,7835 150th St W,Apple Valley,MN,US,7835 150th St W,1,-93.224717,44.734329
2643,Walmart Supercenter,Supercenter,55129,10240 Hudson Rd,Woodbury,MN,US,10240 Hudson Rd,1,-92.897574,44.946184
2644,Walmart Supercenter,Supercenter,48638,5825 Brockway Rd,Saginaw,MI,US,5825 Brockway Rd,1,-84.031288,43.433777
2645,Walmart Supercenter,Supercenter,23824,1451 S Main St,Blackstone,VA,US,1451 S Main St,1,-78.004528,37.060455
2646,Walmart Supercenter,Supercenter,24134,160 Kinter Way,Pearisburg,VA,US,160 Kinter Way,1,-80.70851,37.329364
2647,Walmart Supercenter,Supercenter,22664,461 W Reservoir Rd,Woodstock,VA,US,461 W Reservoir Rd,1,-78.530658,38.869134
2648,Walmart,Store,94577,1919 Davis St,San Leandro,CA,US,1919 Davis St,1,-122.17785,37.714928
2649,Walmart Supercenter,Supercenter,75063,1635 Market Place Blvd.,Irving,TX,US,1635 Market Place Blvd.,1,-96.967094,32.920411
2650,Walmart Supercenter,Supercenter,19154,4301 Byberry Road,Philadelphia,PA,US,4301 Byberry Road,1,-74.963041,40.082881
2651,Walmart Supercenter,Supercenter,08835,100 North Main Street,Manville,NJ,US,100 North Main Street,1,-74.58638,40.54757
